gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
ARRDC3,21.511196,11.501966,43.27936,19.739407,32.811974,18.06155,11.661214,12.227146,6.3952093,28.839592,20.26015,21.135649,10.8307295,23.112331,10.003534,28.29291,15.76993,45.407917,8.859166,4.887394,8.566915,27.497509,27.31028,15.204323,17.652817,23.125668,10.029744,16.834887,24.397663,7.657074,20.188408,27.260891,24.462496,9.95842,25.745487,16.846498,22.960789,24.01112,13.230274,14.532167,3.1986203,7.3579364,9.436701,8.03926,22.59849,11.417591,13.028078,22.906301,25.815418,12.549061,11.315762,13.500589,10.0410385,16.953903,8.797875,45.304733,6.454812,11.3131,7.68542,13.68951,11.881475,22.757645,9.820877,15.653756,21.232714,17.353844,20.764906,9.651803,10.186417,9.816557,21.824411,2.6186767,12.0641575,12.837967,16.740486,14.333876,14.082103,9.634191,6.9708877,13.800941,9.427973,17.62104,15.492802,18.316883,35.07153,15.658919,31.265984,19.81694,10.662491,15.861251,19.339123,13.1341095,14.59738,21.50075,14.886439,19.06013,23.529049,11.380327,23.456049,35.27227,22.202896,8.540411,16.526886,10.120758,14.388341,247.09157
GAPDH,5070.709,1963.9939,4383.245,3283.4539,12879.818,5182.415,4644.46,4135.705,2275.8262,7609.433,5897.2,5898.6436,3214.4312,4864.421,1999.2632,4260.874,4422.199,11131.053,4185.258,1901.0862,2088.2053,5842.3984,6869.671,4064.7917,2914.6118,5230.91,4215.584,6255.526,5981.5356,2887.488,8344.56,10883.863,6500.7744,5566.7324,7456.539,4314.0825,7600.3438,5644.1406,1797.9888,4090.2915,1093.1635,2583.7256,1962.5613,2338.6064,6153.5654,3323.354,3575.8726,5404.174,6203.3823,5092.3555,5062.626,2497.7048,2384.9756,5595.1597,2217.819,17918.27,2084.1821,3299.4917,3780.9402,5524.1885,5305.276,7926.471,3131.0327,3164.2117,6744.822,6953.915,6798.522,2620.2917,2063.879,1644.2333,8981.892,1034.9678,3128.336,2602.7156,6187.9253,3716.7751,3941.3096,3861.6558,2370.047,2859.2478,2897.606,6884.365,4841.3286,4569.124,7737.76,4274.163,7945.248,5265.915,2929.9272,3993.5374,5270.0127,2727.6064,6251.438,6065.158,5694.423,4848.1934,2383.4834,3948.9453,7254.4307,10612.587,5996.6396,1430.3799,6473.257,4509.4336,5735.36,104842.97
MARC2,34.602196,2.5546775,14.719477,22.748257,35.139187,17.272596,17.865519,8.144254,7.7862735,28.038128,14.268087,26.922724,10.906828,14.439826,14.2902975,98.55887,14.70212,118.085236,24.39534,2.8162465,11.4262495,30.397415,23.807125,16.939672,4.5459747,9.208475,9.336426,15.639339,21.719728,5.9834623,21.478859,16.610128,9.981858,22.67208,16.808046,9.768129,20.720694,25.550325,6.3249273,8.075458,7.339863,12.401808,12.737976,8.050855,16.176552,14.001851,10.735638,18.60086,32.29981,8.696338,12.6923485,5.1343193,5.748759,16.919415,7.211335,35.63963,2.4081638,5.2240624,8.952778,13.0675,11.095842,16.584705,10.863463,9.481092,18.560524,8.459339,15.60746,8.280238,5.057228,6.593272,16.43189,4.2989497,11.215538,11.554321,15.19402,15.068586,8.492932,16.07409,4.641394,18.33417,9.266394,21.388256,11.095733,15.252421,29.646166,12.8879175,14.609324,10.261015,6.077892,6.8945518,21.228113,7.7499185,26.461437,29.177383,14.891843,7.7229967,26.459698,12.835976,25.607674,38.13602,19.633244,5.2435865,27.506304,8.213536,19.996006,255.4971
ARHGDIB,131.79877,67.176956,91.28708,37.348244,352.54337,99.86603,110.75227,76.97064,63.33082,120.662415,272.3537,88.89391,62.92246,124.94937,62.27613,1176.4287,473.27765,1378.1,213.66602,61.30594,56.631107,82.07826,68.55728,131.30124,105.4924,241.65588,118.01869,258.175,60.363586,79.76203,217.70093,1179.5089,156.83737,368.29886,182.31491,101.401375,214.94705,163.04636,37.446632,118.87889,108.21941,57.744595,35.31992,120.7666,312.9731,156.72745,140.48532,95.7352,222.33334,92.61572,161.02963,39.643963,88.84208,145.72272,37.726055,186.03119,62.273293,192.89302,74.02443,112.65937,111.80778,201.88414,66.88724,52.517525,204.24384,1234.5651,214.47964,130.2266,54.434544,58.345276,619.41455,26.843489,44.81917,62.661476,98.14919,65.52989,81.91094,66.04202,60.192196,54.18985,60.601646,203.6998,89.2132,136.88603,145.67348,66.20271,182.32256,178.20396,80.22852,154.44649,1142.5674,59.61643,203.88452,165.811,103.31975,153.63701,56.446342,103.41371,176.45564,196.73099,112.78703,22.736599,93.81423,84.79517,123.18921,2513.964
SOD2,130.38611,39.429657,106.71342,72.79535,346.35477,141.97739,124.33201,102.2527,59.866226,200.55077,151.32506,147.15614,80.792465,112.2513,43.946938,94.20795,99.01157,271.2032,112.71032,42.428093,48.104626,140.98506,178.65929,114.406136,64.22142,121.7546,117.11421,162.6065,184.56335,69.412834,216.25114,265.3757,158.39235,147.73958,194.27484,103.55916,194.9214,140.23665,45.519146,110.33305,19.93132,69.72138,54.666634,54.630684,137.48035,79.78725,85.7532,146.93854,119.16062,86.62562,117.57024,60.714962,71.81055,143.68556,61.73795,493.22864,55.251827,87.81976,100.03887,165.66092,134.4248,228.77866,84.48127,85.90285,187.97168,166.4262,173.68944,65.4121,59.16333,37.787956,255.9331,34.04372,77.440216,56.546238,166.15033,82.23313,90.3205,95.84355,58.907143,69.99495,79.17985,183.50053,112.16531,102.71966,180.81572,107.341736,228.44748,134.26007,77.0,89.998764,124.14115,73.587654,128.62045,169.56738,149.24329,127.11159,43.30369,109.33742,191.4018,261.55893,130.55226,25.26483,165.98529,127.45572,158.28993,2813.5269
NUSAP1,549.2968,185.56116,464.87076,327.32608,1508.6329,554.7346,502.14407,469.7059,213.69124,959.0958,638.3217,634.01953,288.8525,451.13882,187.7809,382.87183,471.42865,1127.535,506.52133,172.87521,250.2344,605.9879,797.34595,485.79178,261.65805,517.52765,414.84576,638.35876,753.3985,298.71198,930.98975,1121.0374,855.97595,653.7164,866.0431,451.3304,831.672,596.33307,193.04784,437.80197,128.07744,289.43567,213.52942,220.625,712.0878,353.39557,372.11456,523.78796,631.3226,414.59467,549.1697,257.5009,276.54752,642.8767,249.36497,1939.2562,247.26013,378.4044,431.72668,633.32434,591.45966,903.36847,341.15817,366.02744,794.3084,786.92615,813.11237,306.5177,219.66016,160.04529,980.02795,105.62268,380.10278,312.93393,662.9818,368.7811,410.74722,479.5346,279.36893,398.57864,330.02972,808.8473,564.5168,481.60974,928.5792,446.85922,923.82104,528.5961,338.8784,426.3622,464.3742,258.7472,565.37256,560.7332,635.5713,541.5368,177.80673,451.02298,753.32117,1097.6691,652.63696,125.33004,734.6747,437.5595,608.2158,11889.172
SYTL1,5.6098742,1.0889108,3.122695,3.3266578,3.9432688,1.4545642,1.8296982,1.1551428,1.2902488,3.834907,5.956945,2.1083853,2.0165033,3.826159,0.64643824,22.124565,18.773016,42.86092,4.82745,2.8410816,1.5614568,2.0286133,2.5618336,2.9682646,7.8579397,13.382929,2.4938545,4.3095345,9.214973,2.9525087,4.1747684,9.615548,3.4528446,12.181281,5.052019,2.183446,5.622604,2.743506,0.70620245,1.3801874,6.6044197,1.6102531,2.0204132,0.7511892,3.1477833,2.4764185,2.7845702,4.1052265,3.2721455,1.4570193,1.8154111,2.097203,1.3617945,3.798315,1.1484421,6.355566,1.0055091,0.63034505,1.6521244,3.6158407,1.9554288,3.284817,1.439001,2.1800106,4.111711,6.9577312,2.9791918,3.1009212,0.8296597,0.8118219,16.775988,1.0895157,3.0055733,2.0158396,1.6016335,0.7746474,1.081978,2.239608,1.1302383,1.2232878,0.9902534,4.9354534,1.4051743,2.4657097,2.451578,2.8410504,8.959455,6.284361,2.2759047,2.3812842,10.297442,2.0595536,1.7429657,3.4204285,3.7100546,2.3137872,24.960087,2.2234073,3.9234285,3.7441216,4.13777,0.986655,3.395122,2.27535,3.059431,46.946358
ITGAM,7.2794223,4.3239655,3.2321715,5.5076714,9.605227,6.330433,4.5407085,5.147658,11.053934,10.940057,16.718012,5.486042,8.334347,4.883725,6.793432,91.3487,56.749603,181.14404,7.723061,6.642608,2.3812556,15.2386055,3.7802076,2.931717,6.7269535,3.7960029,3.9438167,8.75255,18.746323,2.1035998,9.970271,9.435898,4.12853,14.12462,16.775179,5.3414536,10.555996,16.278488,3.768373,7.0507393,4.923318,5.549214,2.6454492,20.339455,20.400398,26.331797,1.9504629,5.4851103,13.2768345,4.144496,3.6756928,12.027087,6.270298,8.126644,5.35803,11.065054,3.6846004,3.8579464,4.639283,5.831182,3.6540382,3.2601142,4.1821966,3.3175383,9.481556,6.206764,6.801228,7.098395,0.2542855,2.4075203,22.744658,0.0,3.6657653,9.787932,10.345236,1.9152223,2.3647244,3.1462955,5.645857,8.161581,4.9140635,11.214087,5.6140437,8.996426,11.351776,5.5037255,3.0248938,3.7343554,3.3706198,2.8855467,23.916447,2.6597414,7.3509064,8.313913,6.788625,2.6806567,24.760979,3.333745,7.0630765,9.858379,16.366993,3.0970626,4.478764,2.0044844,9.978886,91.28056
LGALS3BP,17.071014,4.5133677,7.7705107,9.800432,22.840363,6.199953,8.303197,7.49229,15.613624,17.935692,12.879079,15.878902,10.5057535,19.421482,15.379621,14.087456,17.155989,34.614742,7.838268,3.9199064,6.9636617,23.877993,12.353239,6.2559304,8.589581,9.513908,7.901644,15.139529,20.044895,4.579365,8.058641,18.918276,5.4627676,10.056547,18.638634,15.712294,17.44533,27.654903,5.200572,11.258278,5.3603177,6.5815663,12.743765,26.841576,17.450943,29.647455,10.472358,22.039593,10.533865,96.02669,12.094819,8.696708,5.5212398,8.893156,2.3074734,17.477098,3.7293139,5.4963655,4.5077076,6.904315,4.2644744,7.193731,6.156467,4.161785,10.925154,12.401882,11.83605,9.888491,2.8488078,1.3300099,22.941914,0.22560541,4.1277757,2.2356668,44.62215,13.354383,7.0102434,4.265936,5.2486057,12.675567,5.8057055,11.397433,10.372291,9.4351,18.140932,11.187903,12.717953,5.005271,5.2340183,9.161748,21.883678,6.5939674,12.10525,16.802227,9.602161,5.013732,6.615188,5.763514,17.253088,16.576965,16.143353,6.693933,16.96507,6.3756356,8.650676,141.48589
ARMCX3,92.7231,77.244316,61.96159,79.39519,181.94876,62.796947,64.86919,59.795425,55.80452,136.0113,96.64043,90.4061,66.16239,101.11283,42.03993,116.0722,93.950714,225.17206,71.08286,37.50713,33.70593,117.96441,98.744156,65.22015,89.1538,132.22632,57.43329,108.47327,130.98677,44.104515,107.81427,158.77667,137.80342,82.55209,125.97565,84.59031,125.37847,121.15253,34.362843,64.117455,26.11836,46.715904,46.480156,65.82106,111.40657,80.365685,59.7657,91.266815,146.77359,72.95902,80.908714,48.244076,48.77373,78.02424,36.51432,249.12434,29.78484,59.898746,59.19613,79.01086,60.4717,90.68651,46.736416,56.073437,105.38587,86.7495,109.22318,61.995502,32.33494,33.720707,159.82237,16.952961,53.123497,55.678715,105.31832,64.23168,58.81922,70.043526,43.83591,62.83978,47.936283,104.96395,76.999146,87.83658,178.34392,69.360634,178.42368,78.55377,36.40724,49.4224,117.22681,51.09115,113.46827,99.041855,85.929825,65.09387,64.46823,62.23938,115.70156,150.8624,118.29701,28.038937,100.67823,70.70726,94.27631,1498.8458
CYB5D2,39.948105,12.334657,22.002699,21.803814,65.115135,24.622671,24.834925,18.79712,14.651141,48.51374,30.52761,33.517406,18.384346,41.740345,15.588789,26.671219,25.578428,58.851433,24.366526,13.109246,13.409008,40.047253,42.12223,21.06952,14.659856,31.170883,26.559021,34.887325,37.64653,14.252422,39.38134,50.234497,36.751118,29.150326,40.424206,24.526888,36.90843,34.377388,10.896854,24.075302,7.2580395,15.043279,15.045766,17.779388,35.83357,19.183449,21.660864,33.837246,41.116264,26.016113,25.31904,14.915973,14.652849,32.85416,11.437061,99.32669,13.901645,13.507781,16.275885,25.875269,25.033354,37.755028,19.130568,18.739271,39.439266,31.900612,34.99609,16.463623,10.806503,14.878474,53.904816,6.701472,21.4116,13.605473,34.45966,20.121487,22.56381,19.619162,11.189363,16.38173,17.241245,31.410881,27.253767,26.730822,56.79235,20.328123,43.741028,29.018192,12.717551,25.316742,29.741505,12.027466,30.619562,38.14649,29.49412,28.967964,22.759644,22.711212,38.73881,57.593678,36.83686,9.389966,36.441574,25.60578,30.828203,520.1404
HSD17B14,2.8878274,1.8720891,2.6332636,4.679317,10.4612055,2.324794,1.3184271,5.82478,3.9972281,7.1296825,4.259882,2.0344596,2.1694505,3.4501345,0.974111,19.619535,10.205227,18.20569,6.59404,0.22006664,0.9253161,1.5728756,2.4003787,8.585008,1.9231279,1.3139961,2.5865998,6.2562723,6.1403904,1.4927715,5.780437,18.551765,2.0657108,6.145367,7.0785646,5.0233335,5.8610563,10.118418,2.42717,5.010739,3.735938,0.87403554,6.488457,10.969078,9.321363,12.625809,4.3210077,3.4439301,4.7732954,2.3036814,4.367131,2.06227,1.0499696,3.8327162,1.6515152,14.450035,2.4358084,2.779053,4.348232,3.7830691,3.2608008,7.015239,1.9072006,2.3752382,3.7974865,11.841936,4.941999,4.0950546,0.9877142,1.3333241,14.172483,0.9472362,2.0419574,6.583312,5.032176,2.1969073,3.8378553,1.2102592,5.04791,2.6752546,2.3229256,3.3547978,4.023851,6.579419,4.155311,2.5982773,4.398447,6.2623115,3.2099886,5.245229,19.35281,2.1257904,2.2916224,3.1548095,1.8230609,3.3030446,10.740721,1.9757481,3.703844,3.1937613,2.589172,5.9408064,4.4672065,3.7697592,2.3167443,74.13651
FAM118A,368.2491,234.00267,277.2892,242.5476,715.4677,314.8034,272.63416,250.89018,152.54242,421.97113,367.28247,379.1765,259.48984,437.38666,169.63583,535.6958,408.60123,966.6846,269.8521,178.98705,155.4839,456.17175,401.802,251.86673,217.8866,452.01685,216.28741,440.73956,455.4679,213.0353,450.8053,642.5876,448.12085,351.2696,546.0179,379.054,502.86255,384.92557,129.67879,278.5258,142.14442,152.56778,184.06874,225.6406,430.43912,320.05576,224.36118,389.51642,526.7418,310.2196,289.43192,178.48259,167.6333,325.7306,142.85422,960.2435,132.40115,196.91553,233.86453,294.67822,252.11325,409.96133,186.9356,181.5738,357.07062,400.9787,431.48517,223.28954,116.19874,70.33038,554.72363,73.681984,186.91702,235.13245,406.67438,292.17627,254.14206,246.61902,158.28325,264.29932,199.48254,437.10648,296.01093,331.69794,751.8784,323.6653,533.4792,313.22665,153.33815,327.7724,602.20294,172.74448,449.60864,459.67337,345.35397,262.00775,296.96094,214.6417,439.4381,645.12,422.60248,124.18809,406.26654,235.97006,320.80286,5839.1294
DLX2,1.2666881,3.4627414,2.184039,0.9912244,8.139719,2.042573,1.9473301,0.5769684,0.7178078,2.1370928,4.043757,0.77147335,1.2424568,0.99003327,2.340723,1.4474634,2.1664758,6.8145623,1.2838529,1.6266005,2.1495793,4.228678,2.3721461,2.1348667,2.4406273,3.9163015,1.0039154,186.55865,2.052102,1.3150549,3.0569851,3.1457453,2.4841273,2.7999384,3.7982235,2.6030328,3.7773743,1.8909225,0.533237,2.6587615,1.6707282,1.1501719,0.33579445,2.4512668,1.1470692,0.96893996,1.1035414,3.9433782,0.7550741,1.1604805,4.0115647,0.0,0.23205936,1.136388,0.14911835,3.4741404,0.3416491,1.0271138,3.7610219,3.9641542,1.1197813,4.5793257,0.58843374,1.3146653,3.221541,0.5610487,2.0133948,0.5899792,0.0,0.6784122,5.966864,0.34210783,0.6761239,1.1307436,2.117896,2.4061365,2.0533621,3.7223253,1.6789027,1.806138,1.0245198,2.2041333,3.7357845,3.17578,4.3282204,2.5266237,6.7840433,5.066524,1.1118016,5.4431076,1.1694862,0.84210056,1.0780485,2.7784793,3.0480142,0.88380647,1.2887541,2.0726972,2.0042987,9.769488,2.1546044,1.0172318,3.081769,2.0892181,2.5075252,51.609146
RP11-693J15.6,12.380674,6.5568523,17.971415,17.68776,33.608112,8.626418,10.739909,6.913034,7.1423054,26.672026,17.835018,16.345928,13.6026325,22.08345,9.629701,63.422344,43.389385,145.85262,16.584925,10.561557,3.188386,21.206947,15.8664055,11.10454,7.5117607,14.8371725,12.3515835,17.827362,21.24839,10.1189785,21.408941,29.281216,30.228863,18.22726,27.365627,21.44292,21.789747,20.242558,5.2598705,10.736537,9.69219,8.230244,7.587922,15.217818,19.882229,13.931629,14.817144,17.537071,41.601147,10.483131,11.543115,7.249689,7.9337273,13.772503,8.338248,51.710472,8.725909,12.571832,12.483995,11.251585,15.884089,28.992657,9.111406,9.715358,21.000643,21.259338,20.753784,9.3996105,4.380504,10.464164,27.906998,5.901558,13.942078,13.149933,22.722248,12.560271,8.918112,12.952675,6.407932,21.766338,10.996171,22.345236,16.37467,16.19222,31.858799,11.713627,52.1877,15.579667,7.044656,14.369677,26.153904,13.572295,19.818167,16.52768,21.508493,13.361071,24.306595,11.3062105,22.164526,31.220549,21.196238,5.3073726,17.159765,8.890181,21.797396,273.81207
NEAT1,10768.649,3723.2515,8808.623,7627.9014,21744.672,8976.46,8974.086,7903.7393,5733.9585,15866.194,11414.977,12068.972,7286.095,10163.117,4660.4688,9578.088,9290.654,25071.738,8008.5327,5235.5303,4310.9375,14384.1875,13404.582,9032.544,4754.509,10378.204,7362.903,11949.902,14094.942,5946.003,13073.5625,18436.016,13067.76,10424.792,13068.081,8093.4497,14152.707,12672.965,4185.036,8548.212,3432.886,5113.3184,4744.2847,6890.8765,14095.501,8593.722,8335.448,11699.2705,16176.3125,7817.547,9409.879,5876.159,5363.4194,10119.94,4206.2134,32236.771,4260.428,7135.2197,7442.7974,8893.161,8687.705,13645.403,6198.839,5999.001,11757.32,11890.177,13726.523,6451.66,3685.921,3881.832,16834.674,1842.9497,6569.22,5437.1,13329.881,9256.247,8251.463,8339.373,4684.769,8578.682,5958.955,13335.134,8783.544,10225.045,19217.17,9858.032,15735.607,9126.432,4796.309,8071.5347,13701.08,5261.802,13547.015,13459.906,10399.541,9157.894,7562.401,8213.16,14340.897,21437.31,16377.763,3660.385,13621.427,6585.891,11542.65,183665.23
SUMF2,250.5679,97.139694,189.49239,188.37268,585.91327,238.14604,212.54596,194.76375,124.11238,356.3092,273.5366,270.92874,148.02147,273.1858,104.001785,264.14606,253.92294,622.4298,214.07271,111.036804,121.24708,337.47754,322.94308,189.26276,161.29149,302.42743,198.9608,328.8996,357.8411,131.71562,336.0148,505.94955,290.14615,287.68866,365.5529,221.05908,374.64865,267.56873,101.37331,214.41911,84.652435,117.42505,104.05111,168.01784,351.5534,217.56073,188.63846,262.77545,341.80917,188.17996,230.21005,118.02095,124.87908,260.85645,108.284966,699.6188,114.09827,152.93939,190.41383,249.16112,225.81711,328.934,155.43195,151.90599,309.7951,308.9145,305.9169,139.32234,93.22425,57.10427,478.97745,50.011913,162.66911,131.01299,305.53122,177.8474,188.08353,193.66733,133.48293,155.37753,160.05577,323.48392,265.26865,249.11172,453.63446,229.58192,373.3273,260.56555,143.8177,242.72942,290.70456,119.47556,292.05588,314.06683,251.71109,205.35576,129.01582,200.7674,339.99338,491.1244,318.0653,103.514046,296.85724,176.32611,268.8087,4825.3027
DDIT4,152.13632,8.265851,57.292538,65.15243,100.408066,55.561176,65.5576,30.751112,15.093286,155.44875,96.131004,76.803696,40.695023,65.94774,39.307053,31.985184,21.623577,100.563126,34.887474,27.602425,21.88266,127.75924,116.80592,57.102295,548.63574,514.5606,39.844646,71.61603,126.37555,37.31765,85.62856,125.74339,101.69294,53.679367,79.93521,61.653976,68.425964,62.64021,27.301714,52.975517,68.89628,22.52861,32.04601,27.529072,60.44914,48.519062,35.399647,39.19865,71.13435,31.620033,72.96273,11.85495,23.229132,62.67376,43.560345,306.80313,29.10541,12.258486,55.913326,94.15665,58.92351,92.02248,29.85366,46.681026,103.67875,58.457005,68.8911,45.78329,47.44313,15.744971,132.21448,9.695882,27.508419,27.07654,44.936924,34.93652,28.210592,46.926167,18.64127,47.782017,51.372517,59.598255,51.337013,86.52986,89.40249,62.985355,165.3659,62.368286,42.44121,80.12212,37.281406,59.804478,57.79754,51.84952,64.89236,39.243637,38.424713,28.651302,95.94373,109.55043,71.416405,20.451454,51.938168,42.921883,84.38482,1219.2374
SLC3A2,355.11343,145.37651,352.95398,232.76373,948.11414,418.73474,331.1552,297.53207,177.55197,669.48157,419.13297,419.92725,220.61337,336.92188,143.90088,318.83786,295.5251,663.5707,320.30353,118.07317,121.32432,471.16403,496.58862,295.31573,571.12915,717.01105,337.53378,429.46954,537.8753,219.17752,637.9361,848.3221,627.70264,470.69504,576.1128,318.6998,571.88306,437.0294,98.79693,279.389,87.32415,191.2527,137.73349,162.49036,445.7551,194.4124,245.7566,353.7317,456.2962,290.50754,343.87244,138.4855,165.59373,419.22766,205.22308,1584.135,184.36897,233.95383,270.51193,494.6111,433.32422,709.94574,248.98749,263.4747,551.91956,521.1327,536.06213,182.55353,161.647,178.58592,737.68945,86.76384,257.175,180.41383,394.83826,253.47392,250.04742,298.45544,165.47424,214.30441,271.80206,558.7054,361.29895,330.95602,660.69653,303.04688,707.94214,405.61847,245.37122,334.8056,314.63678,267.36383,367.05893,407.69107,453.00336,410.95355,167.91943,292.13574,545.66547,752.28864,480.84592,117.37403,460.70712,355.9334,441.72385,8208.832
CTNNB1,669.04285,226.2409,560.4091,490.39178,1538.539,683.3817,616.7894,534.2926,322.4801,969.9923,738.10364,772.97034,432.622,702.84283,254.07599,446.37427,585.10754,1378.8827,562.76245,276.04053,351.8203,799.75,991.96606,547.5971,350.1058,556.89087,478.24915,777.7169,919.9879,365.13452,930.662,1393.0128,758.29297,651.1871,1000.4206,664.6349,1049.9707,773.5064,226.27475,997.0441,155.94528,439.9462,295.04425,325.29816,818.68427,389.56335,524.3844,817.7155,755.85443,515.99304,578.871,323.02933,301.31653,713.2524,270.196,2050.5417,307.29187,392.73087,544.06085,669.2332,614.1272,938.7738,425.4675,421.57294,813.8929,732.2985,914.5328,468.19586,293.69955,239.23524,1267.2665,139.71864,419.55508,397.19302,910.2956,536.6063,500.3084,565.13385,282.67087,467.60928,418.6101,849.4013,686.4102,520.1544,944.1199,626.8639,1103.7611,621.95667,421.0153,528.473,622.1638,360.24054,624.0811,779.91675,753.61536,643.34595,403.22937,459.36865,955.34766,1459.2253,824.5212,226.37918,811.42566,519.34875,773.4004,13452.138
TNFAIP8,49.431076,21.65504,29.45965,13.027683,112.71425,51.164894,41.807404,38.092377,19.128788,52.47485,64.365074,47.621548,21.732185,42.043568,14.501731,311.64233,152.33487,386.61353,83.64355,10.731481,20.137836,36.483334,52.305267,23.196507,37.779102,58.85281,41.000927,61.233093,36.210693,21.041597,83.12848,117.70514,32.809784,110.56609,64.46091,39.681934,72.098015,46.53525,10.740932,34.234715,16.580605,25.810387,20.737457,19.863327,56.04928,26.706562,27.334126,35.348785,30.856068,42.87002,49.25532,18.270706,21.664455,46.336414,18.746254,156.44481,13.516186,31.602474,29.133812,46.758575,43.404022,63.918922,23.93461,20.42814,62.168114,77.70938,48.10117,24.872957,17.324184,18.018122,111.10227,8.353161,30.13551,9.047743,35.966278,27.14777,29.381388,36.064037,20.401777,12.342158,25.672424,60.974632,33.73962,41.466446,70.77503,28.415562,53.473064,44.948895,26.367468,25.352535,89.676605,14.712946,50.34927,47.78848,48.45086,39.86903,14.44035,22.7684,62.324375,80.19545,52.631165,12.564848,54.656982,41.638466,47.296303,938.8633
CDKN2C,258.8647,104.71749,214.90578,199.89662,607.5702,264.20685,238.66522,179.14825,120.4875,409.75537,290.05237,302.5289,118.30231,200.0642,77.43834,263.3833,289.7576,581.56604,209.63297,133.34845,131.40381,284.06583,352.88248,225.24995,152.96938,258.5078,183.51476,309.0929,421.831,169.82822,345.74847,559.19727,442.2644,309.77698,385.7513,239.69257,383.6423,281.39685,104.900856,188.5422,81.52549,136.14757,89.50343,158.23462,351.1879,222.70139,211.39969,239.91978,372.1563,137.56474,278.54987,134.92267,125.16477,273.02295,121.54149,767.01355,147.36281,179.23213,216.13254,228.32217,221.34225,346.02945,156.66461,160.5764,315.33133,383.52765,396.65875,187.18036,114.3338,86.7826,525.83984,56.281197,189.54489,188.4256,268.8788,206.19254,173.57025,190.51318,115.95522,176.46722,140.76712,352.59955,248.30704,231.00946,439.59216,261.72055,492.24924,243.95956,149.03854,210.55748,322.15088,134.46051,312.76486,284.62317,285.2636,232.54987,151.52385,201.41061,364.1643,532.65265,353.23785,83.357346,313.87607,190.20152,301.21704,4991.3647
IKZF2,6.0464334,1.3479632,1.2092483,3.1843734,9.817357,3.5120428,3.4567535,2.4173489,2.6635978,5.829686,6.7136326,4.096379,1.7520621,3.920973,2.1242876,33.53802,17.15186,54.95697,8.250429,1.4171529,1.7731793,4.9311295,3.504111,3.5039716,2.2355444,4.048847,2.295037,8.252219,3.2433214,3.3900099,6.961478,10.557055,5.542087,11.046734,5.9521036,4.2301874,4.060531,10.432486,1.7197397,2.6153738,1.887102,2.252273,2.679635,4.70664,5.7295117,5.1029444,2.2448401,4.2681756,3.0637925,2.5965269,4.1984577,3.0916765,2.0998166,4.253503,3.0969484,7.5517106,1.2344378,4.964072,4.399635,3.47669,3.967249,4.758433,2.2810116,2.7336931,4.130211,6.422239,3.3298087,4.2627783,1.6411595,3.5226607,12.97474,2.0280614,1.8631368,1.2698557,3.323948,2.1546726,3.0517797,3.2073221,1.5728157,3.004542,4.9859214,5.7129908,3.8891737,2.4838846,3.9964786,2.9624226,5.7040143,1.6997898,2.665724,3.8335025,10.734316,2.6483927,3.2774553,3.0007918,3.3707678,1.7348,2.3121479,3.17804,6.8428397,6.920779,4.4351463,0.8105205,5.807961,2.8590236,5.9999137,83.772385
HLA-E,34.729836,27.810867,25.278671,24.533005,80.49618,22.073738,32.12111,20.408041,26.66711,48.28738,55.108368,33.189613,23.276342,31.36369,8.320437,157.5926,67.33798,206.6277,39.404716,23.136448,17.996286,31.158035,34.10023,55.63095,29.953394,47.603413,26.09036,50.81497,22.859528,23.447466,58.691105,128.51988,41.14461,51.802532,50.8684,42.906338,58.126877,60.056305,19.709604,32.931152,15.982462,14.636635,25.946018,37.048115,47.773865,40.464573,21.882668,37.967007,60.10593,38.95452,38.30476,10.268939,19.34404,36.570896,13.936751,102.899956,13.664295,31.483187,24.761171,36.732857,35.317356,56.989456,18.790874,16.802792,49.236397,114.45229,43.266838,24.982182,13.140454,18.239637,90.2136,7.169348,25.398293,16.657627,43.339085,32.17468,24.02561,18.344248,19.393461,14.296299,23.820011,46.591255,24.502151,32.55481,37.568615,25.746841,44.616325,40.4337,18.542696,35.45657,100.65468,22.423483,29.593548,41.569656,32.488274,26.089895,41.65968,27.143911,48.065536,68.3189,42.7757,18.18102,34.852455,23.386786,38.07796,627.1729
