gene_symbols,Basal resting,Suprabasal,Hillock-like,Deuterosomal,Multiciliated (nasal),Multiciliated (non-nasal),Club (non-nasal),Club (nasal),Goblet (nasal),Goblet (bronchial),Goblet (subsegmental),AT0,pre-TB secretory,Ionocyte,Tuft,Neuroendocrine,SMG serous (nasal),SMG serous (bronchial),SMG mucous,SMG duct,AT1,AT2,AT2 proliferating,EC arterial,EC aerocyte capillary,EC general capillary,EC venous systemic,EC venous pulmonary,Lymphatic EC mature,Lymphatic EC proliferating,Lymphatic EC differentiating,Peribronchial fibroblasts,Adventitial fibroblasts,Alveolar fibroblasts,Pericytes,Subpleural fibroblasts,Myofibroblasts,Smooth muscle,Fibromyocytes,SM activated stress response,Mesothelium,Hematopoietic stem cells,B cells,Plasma cells,CD4 T cells,CD8 T cells,T cells proliferating,NK cells,DC1,DC2,Migratory DCs,Plasmacytoid DCs,Alveolar macrophages,Alveolar Mph CCL3+,Alveolar Mph MT-positive,Alveolar Mph proliferating,Monocyte-derived Mph,Interstitial Mph perivascular,Classical monocytes,Non-classical monocytes,Mast cells
FAM92B,0.010283276151666841,0.014310284272672983,0.0033157010503492824,0.5275523584792899,1.0516862300438663,1.1693364213268882,0.009205310153341605,0.009659887374708328,0.05566782569871712,0.043619534254329705,0.010588906359281232,0.008452454520516411,0.01186386779565508,0.01393950655949306,0.00365479733923457,0.013283155118471546,0.00025087702902710265,0.008974852968628681,0.007176937015066922,0.017837247929694947,0.00433057748335213,0.002565631075472029,0.0022158362580534025,0.00407879644503382,0.0027432883066564107,0.0014804927899013467,0.01159995526894908,0.0027682767647536867,0.004089919145638,0.0,0.0,0.027010317757644065,0.0016015058544011915,0.0006621315025200619,0.0018878991440287169,0.0017329265918080569,0.0020546786190080175,0.007513652308323815,0.004231257171928722,0.011408256966447988,0.005423101900945584,0.0,0.008353506632707045,0.11198787821337255,0.011037027232391148,0.022317244125839478,0.006696620026036837,0.0035369193367493393,0.010057715415452568,0.012054931463506785,0.006707248097867778,0.005174463687461495,0.00143940406345303,0.0029292252573037006,0.002130336418605894,0.001455994503111687,0.001658532579306049,0.001853513373553218,0.007482786020830905,0.005257522528291059,0.0070334648110620904
CHST9,0.5926817315677099,0.7380939101988646,0.12084465772145539,0.734766229359483,1.0021323476032722,1.12629509542567,1.0214299350954958,0.25841585428892905,0.42286274861688045,0.6594032269953125,1.3643066762311393,0.011999290632804869,0.20814232497392615,0.10656233530524789,0.27084840930168486,0.12388095157029995,0.1691044994028271,0.13043782540339272,0.9980378072189429,0.5014812929619246,0.0038360882035935948,0.003210819475353835,0.0023828118442205948,0.00290072192418568,0.0007947089224933225,0.0012160336127169638,0.015877752554737563,0.0046982534136996166,0.004584397832548745,0.0,0.0,0.03247661845488698,0.0011512574613001907,0.0007247332059322394,0.0009943305804999626,0.0,0.0013413041774021782,0.0075123631468794186,0.0,0.0018864638227481562,0.0053544146485557925,0.0,0.013378238304997476,0.018805242031109753,0.01293210718158476,0.027769498967992325,0.009076428586985477,0.0029380878717425113,0.006155585554736107,0.018118811069251776,0.01062544097469506,0.005066590021318057,0.0022412298340199585,0.0008968694814217798,0.0038210664736524225,0.0017092837542592582,0.001264643033772819,0.000934917320724244,0.00807755896091533,0.0028739758303787956,0.009451980365373262
THY1,0.0016450719978465815,0.002084153650314799,0.0027646523816810377,0.0007425743688702275,0.00036212485080406985,0.00124278697119888,0.0004778059994805901,0.00025984873895427946,0.00016378045049348085,0.0018846711624419528,0.0,0.0,0.0018501490743608124,0.0,0.0,0.0029538282341491167,0.0005851280942472806,0.0014702404130783533,0.0,0.0002639856498374961,0.0008579335122549241,0.0019144207697605283,0.002429422940058413,0.007512108858880763,0.001497240868273807,0.00460250734502971,0.041810952521379396,0.005717750764660996,0.006093059715154183,0.0,0.004706943133327861,0.36568759465555034,0.8365824440824127,0.0991643073360858,0.3958764291542414,0.7738817914567178,0.3909145685222635,0.23092781352055808,0.04950831561272211,0.053695448014496765,0.33617746837951407,0.0,0.002521889071459752,0.006569455778418619,0.007382447203767508,0.0032807503573365395,0.0,0.003393749630576687,0.010071671561913137,0.005936404725883122,0.004622700049534943,0.006375424125925379,0.002017495803559159,0.0012704474415801276,0.0,0.0006204667646553597,0.0024339769113798757,0.0028451343107876092,0.005472950449211707,0.003408195975282619,0.004771251438987495
DNAAF1,0.014108365196587291,0.02083608394872163,0.004996493904072059,0.7623451730016627,1.347966699270198,1.4580790185630859,0.014274994292781335,0.014112271398717458,0.0733503947909516,0.07775378241556795,0.0,0.009616952874197874,0.018470943605451918,0.04265138355107384,0.01987437739397388,0.007063153312471735,0.0014725808460315617,0.01291200620193119,0.011450021542913025,0.02029972062194562,0.006957800932441265,0.005067363561776258,0.006302630541817484,0.007055873003054943,0.006495562903741583,0.003689347335736453,0.01764448260740653,0.0047120939050724255,0.00397000517036998,0.0,0.00747695175057482,0.029799389376512886,0.004838664910932343,0.004121041260958784,0.0035974807535226216,0.0004985884932651036,0.0027949100083335472,0.006472868873882653,0.009419468106082903,0.005956438768478464,0.008467548288983625,0.0,0.012558604855606574,0.21578951718616757,0.013438616760821736,0.024081164228700318,0.019604023768407863,0.004449281397374,0.011089474795708428,0.03510990089618717,0.035307626941947,0.014253592667359182,0.007359915098320079,0.054284678159970116,0.006882124727833135,0.012289981820689275,0.05797168195840911,0.020441590614610466,0.08948657716101788,0.07458292438857729,0.0076322809605889035
ROBO4,0.0025003118534822045,0.0012258084340411013,0.0008147871850999746,0.00018735092333131847,0.00028204098900262296,0.0016831924416819484,0.001508678658181175,0.0005602850231878246,0.0004161458136129727,0.0014763323735143678,0.0040430016953964835,0.0009060993336773786,0.004010141865765727,0.0,0.0008355507632594854,0.0,0.0,0.000475278891001028,0.005720750012376895,0.0002105873627756283,0.0032231096050340303,0.0022479124097058638,0.0011920169737234473,0.2512575634400739,0.9749733648762382,0.6095549875150027,0.36285455847004927,0.3238907937061235,0.37976488454866497,0.47504109055766613,0.6856702409763796,0.0034479088428488237,0.02003226320288737,0.004708255363200247,0.011565965267808974,0.0,0.0038074326457726384,0.00981872740855791,0.0036128806029061176,0.010696969709359856,0.029996165473875628,0.055102076958858666,0.0006290929151114752,0.0029498714551061183,0.00196380745321189,0.002254949263009133,0.0005823589942734653,0.0033787404566319144,0.0068537956140436165,0.004927727922226935,0.0,0.005988699712079928,0.006356041785974904,0.0029155027111551807,0.0027813038266652507,0.008754601951114301,0.001890947232064493,0.006152259348096478,0.005017254754042597,0.0018761629214487409,0.003363354247234643
ABI3BP,0.0135925050078322,0.005509258417838479,0.0005538304544241029,0.0036014746611495313,0.0017622282441599787,0.007021654537329649,0.010470615897212912,0.002107897624665001,0.007543742131754106,0.004181202462926533,0.011379259548445103,0.01411783925667087,0.05347366391768591,0.003699655385566017,0.0011142535600839058,0.0,0.0029004967135140185,0.0014983307170763902,0.0006970292522757091,0.018220347978179417,0.22157520838345404,0.007571380428106556,0.010220725583164105,0.4044085161082378,0.005467906726470926,0.013954569391563774,0.02554251308971664,0.6128929616240153,0.23560494724157374,0.12614114696007958,0.4785686780731453,0.7655251495013178,1.0901494196211134,0.7859698607452041,0.18135017809308296,0.5006830695059205,0.3979057854205053,0.09997429431677136,0.15173151241483543,0.0827892827204735,0.5543470499704123,0.02119523750597822,0.002499026620210545,0.006611314265649469,0.003115046474025593,0.002927780297409731,0.004577726369945302,0.002622237959515717,0.0010821894265325243,0.004843009477757565,0.003758415766237843,0.0018423895319653954,0.010882199984412273,0.002038633030551931,0.0010757543304526051,0.027745062022218422,0.0031215093425980478,0.0076272583745857535,0.008446046785811238,0.003454230487471479,0.00760984336644576
ANGPT1,0.012492603816738392,0.007907685317668306,0.002748149281931793,0.0057059482933741815,0.006624182980382995,0.010717420051668898,0.005869226407134929,0.005427694417208195,0.003937688001900805,0.00205850864507309,0.001953783517524585,0.0006457594290959459,0.0028406259268907307,0.024668982537360044,0.007127412326759789,0.0023254411517883876,0.008989889724322585,0.019059316296658156,0.003355031698048101,0.02901187099189129,0.0023315539371661542,0.0014804394400623727,0.0011479700654562874,0.0011445976738116387,0.0021032533105370577,0.0010895408979855364,0.0014543219634655174,0.0028613231635331,0.0027393854351144627,0.0,0.008345979474242936,0.16509890092218266,0.049696679177541336,0.7367384754191365,0.14913163366031204,0.018110114120955687,0.355936195429968,0.37781561985202855,0.10167685360231576,0.4503388895994268,0.019735070637955127,0.26016844381356613,0.000544917051683368,0.0036404905735500735,0.000687317368177367,0.0017685464342049424,0.0020346946398686542,0.0007389372341841246,0.002135029765626418,0.0019375982200624084,0.0015596028404028322,0.0,0.001591358877429343,0.000659528275278688,0.0,0.002133813561795865,0.0005089832453530348,0.002156933360977377,0.00459262263479067,0.0039359672325421785,0.002321849097552895
ABCA6,0.004555881255570822,0.00375864123169877,0.001882685073376424,0.0034780282354981884,0.007199873220106469,0.02385828541446047,0.0068633359893466375,0.009505893943938774,0.0037087409590782685,0.011886822124413133,0.02174270284328748,0.003935941877881017,0.0041887145947977645,0.002571201881180446,0.0,0.042057865947712283,0.0008706081262625493,0.0028125148156130527,0.0,0.004399721927331102,0.004706826335428315,0.004247748414061313,0.002618989952361709,0.00298333339893542,0.0074074634551618895,0.0014786141878254187,0.0015076762479195713,0.0031398418668178467,0.01487428201772681,0.0,0.041770607977528657,0.6825193221438153,0.4421250344059045,0.6324574822920268,0.015347042923923226,0.12856121075551175,0.146930953295268,0.006308994073663663,0.0,0.01743016409045676,0.05937441605221806,0.018610338630259106,0.005998381001327886,0.00934685699338964,0.001508564644510832,0.002189565006827715,0.0020346946398686542,0.0005635824648599554,0.009864254746767068,0.020310861652530012,0.04796807140698169,0.0196884818753981,0.002272601913299893,0.005596445952776093,0.001044683994821712,0.004737140879951708,0.0040948765756178545,0.03792004855268726,0.002790010079744257,0.0024194777753053206,0.002820189320469321
UCHL1,0.01096843567421488,0.012152026438550283,0.04664207283413305,0.005900181075710504,0.015136130931333378,0.022191346444218434,0.0023488045621259156,0.0025121096225287527,0.003013656707138928,0.007569401964803016,0.0047685279370459095,0.0016218371496956078,0.0039014522187087904,0.04183527882949967,0.012352645718055695,1.0578618788231589,0.006574848904628131,0.0014802112757661074,0.004842816897315721,0.006471255901835592,0.004781094157910959,0.003823076778566534,0.023183003286839254,0.005366088130774586,0.0005999965959555149,0.0008617276080385307,0.0033709943102442448,0.004712452111170246,0.013222488882044177,0.040308982406218684,0.0,0.091355439868132,0.29000474649205216,0.05987592543707783,0.005568300375699582,0.12223900935155226,0.0844381822749409,0.08977255825091557,0.03205777673715754,0.12924951715281005,0.1552687133732485,0.06179076159729361,0.004343325589997639,0.07027035759250341,0.0011953212511739157,0.0017952873946391263,0.004332941224791672,0.0012891663214840237,0.007488466063670232,0.0029884113593508176,0.0045576117685755795,0.0006368269523735966,0.004883739128438202,0.005085276314500356,0.02404434225054757,0.0038859832890589642,0.018148721815261885,0.0028241065779918795,0.0022942787249428673,0.0021083884534061695,0.003654733073309117
GBP5,0.0015694783117773052,0.004112669417408101,0.032683341237136995,0.04754048714839718,0.0727124784785051,0.03006920849926502,0.0013066997667957932,0.0168230122402441,0.013216988111345229,0.002828926712201035,0.0,0.002521140155683557,0.0028382431178583206,0.006510309198426396,0.0,0.0,0.003852231613788426,0.0037073009955530417,0.002375266697292746,0.006262513278229729,0.0015267272487010856,0.0017845334484432886,0.0019387909870819493,0.010681999086148392,0.03697280475317051,0.018837567723988143,0.0236538999424964,0.011136860973403764,0.003155354573780713,0.0,0.004314168271092339,0.012769558958539373,0.002116018760039471,0.002498663359299938,0.0011515322341882229,0.008056400978211671,0.005636835357796961,0.003266691657247088,0.0025749940006633944,0.0025921104357990218,0.002729587727889033,0.021564147556913844,0.03597347336665582,0.04587753598714249,0.19121846407345874,0.2116491742132631,0.3595870851768073,0.22920414174245013,0.010193616448957154,0.05907961489018746,0.04674111690152124,0.009209371620921525,0.0423293545331913,0.058811991013528096,0.005551609833757814,0.06260218246924112,0.03175392969190937,0.028116141792137107,0.06711720367599966,0.17775159044968092,0.017097347351761775
CCDC173,0.005253326540651755,0.00608957370414825,0.0016898706005413506,0.39558066553381555,0.45305117675718193,0.6839736270011165,0.004886272167456809,0.0037683529928257908,0.0187716755671999,0.04379077636298093,0.002276383437357856,0.012587106057460256,0.009689464030360563,0.01629536312585621,0.00273596898690873,0.004096247751406727,0.0,0.008295034959207893,0.008435527354037728,0.007019216542203434,0.007527913439689879,0.00776178796073835,0.008360214800923272,0.002257357793453571,0.0036044000857555613,0.00212864387983898,0.006605000004758003,0.0029554226434815186,0.006546954071802389,0.015759422751394195,0.020358410197923484,0.009826802537718532,0.008532509364824758,0.017855037015065932,0.0064770374771674685,0.009606811646668822,0.005418271828591172,0.00653141224151528,0.005918835944813089,0.007405766574754126,0.016645296370803652,0.00647339537209537,0.0104094213629601,0.01495027970052438,0.012399527240313771,0.01487713899954467,0.009597123269559424,0.005093676612358328,0.005336957670781961,0.006691340279949209,0.001507827978246224,0.009846807092844427,0.0016039760552861379,0.0007681795977368866,0.0026867205494515893,0.0019137920835218983,0.0018778541716223567,0.00031555187976496695,0.0027023909198270776,0.0055307631993697995,0.012511199635498503
PDLIM3,0.005655923762022921,0.006865415174036239,0.0022251084359377112,0.013710123027419314,0.005717360079864444,0.012134768699874041,0.006216783522457887,0.002704676429528257,0.0019409743042842064,0.008897603419530222,0.012240198577184452,0.057902886658048755,0.030930840518139286,0.013260449164500596,0.0045262187669373845,0.03908467988213342,0.029948580809039834,0.01026968377398561,0.039896787174714766,0.05654550634313768,0.08566507351480013,0.09757229354846718,0.09896057951127754,0.145065827387052,0.1400865842352759,0.09612681445777106,0.12249074572691551,0.2074083682904893,0.28028572290916254,0.34353529382950043,0.2566110420564754,0.439983754408818,0.5603069509949005,0.8368950845033729,0.2581439554856075,0.6871677368899449,0.9747087087114494,0.8288147714981106,1.983021264543465,1.118584335311563,0.34160215824343454,0.01457667240491087,0.00255931432277734,0.031068817786499992,0.0029750906191207045,0.003976102242852359,0.004206295173768827,0.0020470525564256882,0.013041397259569034,0.004085388276965123,0.011624109587979797,0.0016647991793943457,0.007054423241154308,0.002293105823564365,0.006697885875624502,0.008251521766300764,0.002863974142008305,0.00452927685339322,0.005618744997749306,0.004311342967259628,0.010017287867937813
SORBS2,0.09539762892786575,0.10611432134090078,0.07839102614976609,0.3196026141906216,0.585726822417926,0.3672082144849992,0.1907919002816792,0.15231387410316544,0.3063854401868292,0.14148241547218443,0.2540604327918259,0.09296841576384349,0.18233337236767835,0.34839928011049226,0.16403995236319383,0.19817120738294056,0.4073347994145337,0.30559295691458327,0.5093692460423983,0.6826447953554714,0.06337899416515154,0.17332917766080325,0.12394595310254386,0.32581836178161233,0.20431436869322628,0.2809375995947026,0.2626773035664208,0.5619221087780928,0.013355492122340497,0.0,0.016386453873952864,0.021288441598131886,0.024401869876745245,0.009581637650977177,0.0083344505823149,0.02956470130595814,0.029173222115777397,0.7901290109574282,0.24657597200391257,0.7769562542082559,0.17909209566277023,0.0,0.005637984776222425,0.036506830478892145,0.005572407526548991,0.0072866714237879,0.0045848521127015065,0.012270582090153893,0.008207324250236753,0.005819008922704214,0.0,0.007230767908993822,0.007766947349597381,0.001901158573580456,0.004192309532682933,0.01683071266016032,0.002360606701679127,0.0046171012007485135,0.0049586580483873,0.003935508982681608,0.006295935650868636
JAM2,0.0026498680695851936,0.0019766900100080934,0.0004232107142768708,0.0016881259888835178,0.00015972219057360673,0.0022456133938353936,0.001907232507097702,0.0006356223294945312,0.0006655279624809258,0.002175246829793783,0.002084895462311523,0.0006904815189803355,0.002124262859226626,0.007247775184061558,0.0006255208107743327,0.006683844423892685,0.0008706081262625493,0.0008697787835690263,0.0018290863865616288,0.0012736988622021465,0.0018728785632161377,0.0018619970518187654,0.00164130349148791,0.7761449012637075,0.3342773418965117,0.5307986144714529,0.9219713166139214,0.5671440561014519,0.010730674467012185,0.0,0.0034442483849794012,0.08400336717985855,0.06295959367037715,0.02821259594884288,0.012164430327144475,0.03516931206915646,0.06691261056453394,0.01814139951900685,0.006773976870705412,0.005657298559117455,0.01202055979769243,0.04526863988643422,0.008343392463573773,0.012592119944170371,0.0027187664803432292,0.003476281771562905,0.002274925090386703,0.0023352906334380766,0.0022854997484951767,0.0084501655119189,0.00549341081102356,0.002388461816061276,0.006672681901361734,0.00263182476750803,0.0017113955424755284,0.014074329978380715,0.002388672693325886,0.00896684597263326,0.005242331601647415,0.0038452267821793037,0.005633419083233277
ADAMTS1,0.034545595573381944,0.06562070743123129,0.1391268525922466,0.0045009216948592515,0.000487882234765966,0.0060691101912542745,0.0023427735431008514,0.001865106188832995,0.0017507158469582183,0.020554160085024833,0.0,0.010941807413313243,0.02148695272877276,0.014211193828328257,0.01677787510290399,0.010316533509009235,0.0,0.0010431274403766189,0.0,0.012417285805627338,0.009706562095118991,0.098372552679082,0.054053801966093086,0.5834500989719904,0.08568802499926884,0.07307876896179126,0.42924227228842987,0.4550945993777437,0.20905470043943783,0.11251475000886671,0.5368631462752088,0.24500509328704623,0.5575969740799541,0.8408147330380942,0.6583481900506147,1.1673206627343828,0.8169203842187808,0.7427606849527114,0.43710034890912697,2.063511565183949,0.46159272510922805,0.006313783246225598,0.003631390696468225,0.014810961607407778,0.004235980210420393,0.012494715932161353,0.0042216674986298415,0.05608887264702834,0.005512428849976394,0.006078461561976914,0.007867252309283507,0.004718142625207566,0.018521201682393847,0.006742463568096957,0.006562433458808006,0.028209309619950995,0.0031137964783917484,0.008761873096357736,0.009786663908974706,0.0035541129350229535,0.012446994730944535
OXNAD1,0.023307023664620802,0.03514383947867698,0.04991265664471609,0.04436092107768504,0.03162131422950614,0.029497402441183086,0.024298234553888496,0.028811550275923758,0.02865943936504099,0.031943775503858435,0.018980832282813227,0.02524037825009394,0.020040111999391978,0.03383238111155178,0.04041862114245782,0.031203848886499314,0.017020974278923514,0.01239356045279152,0.010915296190043968,0.03240153148784971,0.015988053836600107,0.02824505875343815,0.03850634233397715,0.015440355923786708,0.016770557436340976,0.009628813063842445,0.018731421776661168,0.014046465664005175,0.023222892252491283,0.02474285280319067,0.02478243571857051,0.016677619267696273,0.02715399237462897,0.02142822733382963,0.028105456728238203,0.03302039744284944,0.020014248359993637,0.014589400472061448,0.002091642734432629,0.020637352852444044,0.029329065729679693,0.027901072839947135,0.02110809693265046,0.051492439735081816,0.3232782760920273,0.21667540604909866,0.1854234935303054,0.08848901725147518,0.04647017087672191,0.024760099369422795,0.02149791134530809,0.03213334723587769,0.033986603647816784,0.032447902001228046,0.02719865596231892,0.04064228503460284,0.02638218776650693,0.01745126650857146,0.016985664756901848,0.02362981489443438,0.08365579936078696
DKK2,0.0008483420944242372,0.0005166581519739829,0.0,0.0012395076658426986,0.0,0.0005571850627182032,0.0007563402354256584,0.00027301882991794554,0.00020444179348896505,0.0,0.0,0.002048622107696439,0.0010828869314277597,0.0,0.0,0.008971131734782154,0.0,0.0001290652282832777,0.0,0.0,0.0007787091453561453,0.0006369318122179891,0.0010898971549454836,0.8128898619525121,0.0029283435605262703,0.01364179943831668,0.003984397720035045,0.010279255963660092,0.007826192276163366,0.024619638805781306,0.0031545885405957776,0.008208610837195863,0.0342663160869695,0.0027513799172269207,0.0008766565833292694,0.0,0.0,0.0058918000435074684,0.0,0.0,0.0023910317767868536,0.0,0.0007302367579259414,0.00024495827682848156,0.0005793026643954364,0.0011561799114011841,0.0,0.0021883173714058474,0.001910205981453988,0.0032715257747599545,0.004034435704220264,0.0,0.005714522006337824,0.0005464970562029058,0.0030802055590256495,0.0031547143290535703,0.0016893729855718294,0.004666885184462687,0.0029257940322556103,0.0019469474145987168,0.0026761685506424917
SAMSN1,0.0039171283618532424,0.0037434381064132202,0.002128352219256708,0.0059988075459154345,0.004517147988232622,0.007657217241553618,0.004959346597663848,0.0018849598276083975,0.002354497610901836,0.004980236934125974,0.0,0.01154078810674425,0.013664003187723622,0.004337018424398799,0.0,0.007790112116958532,0.0008174924209160341,0.0024666618574345368,0.0023424117257395743,0.00353974281806611,0.014292731266002882,0.017572915909854003,0.015134178868337306,0.017584725108875803,0.01279025108603537,0.01723365229105478,0.011194534174397282,0.027550015164807526,0.02243031466845519,0.02684349540409538,0.010346963811405855,0.0063825115851096105,0.015071749149405985,0.00995209194732629,0.009223562362783171,0.024129400214669645,0.010383185513208,0.01669682745928953,0.0032304552806579345,0.020589777260202093,0.030913176511248416,0.43389821901100994,0.4232046734593922,0.24736152610215778,0.7921701652423502,0.7143557592881459,0.4843055409810016,0.2645467304302626,0.08301382016897775,0.6596114769810264,1.222981332095273,0.02509836043886808,0.46292398763886483,0.787036191823445,0.22752748095671277,0.48717328286311284,0.7311477475726404,1.0601590242744543,1.2916445301412542,1.0387451856023988,1.7906494805969104
XAGE2,0.0002074625235319173,0.00010832783975953285,0.0,0.0009515746336476676,0.0006770686389591574,0.006965117108513713,0.0004402577227046306,1.8275347926763315e-05,0.0001983783534834659,0.0007303765660407338,0.0,0.2865580985921425,0.06159312840041517,0.0,0.0,0.0,0.0,0.0004131078921333466,0.0,0.0008313936359437144,0.0139162247500118,0.08092495140702283,0.0629819900086299,0.0008659581242797301,0.0006911078921550373,0.00027162130762112106,0.0,0.001441301532656935,0.002546813944243955,0.0,0.0,0.0004172720182856166,0.0005341163576653711,0.0008406575227045477,0.0,0.0,0.0,0.0015986428699960897,0.0,0.0007660578266395972,0.0,0.0,0.0006276908731478552,0.0014155985342590596,0.0007077691555645298,0.0005103733803815871,0.0,0.0007159458921167296,0.006470171451659853,0.0006024188760272244,0.0045600301655236335,0.0009083016096350866,0.0007649233749750165,0.0006545567640117595,0.005133036465832985,0.00018868958031606153,0.0013233043607881957,0.0006341708171192127,0.0007404897398857924,0.000859608197473865,0.001344811950035836
PIK3AP1,0.0005355161350006962,0.0014064843535625112,0.00566126405200963,0.06784807791152699,0.029043730215913315,0.009760234229297737,0.005781231075944697,0.002866033027193702,0.0069299691039516696,0.004819934837275713,0.006209595209649365,0.005667089123211989,0.009155884112836694,0.010613789437791022,0.0,0.04702396770203634,0.17714425599774747,0.12298971636368172,0.10264035611555264,0.04625332864074407,0.003413883587889983,0.005542663745673901,0.005262887784441051,0.0042538749307001016,0.008686574883501306,0.0055575984233453,0.0015371219093192018,0.005172993604983062,0.006412615946893807,0.0,0.002056859678697673,0.0029470960952618372,0.0024358569059600337,0.0034025982023066525,0.004334741387090609,0.007653370312841774,0.0015735214290526055,0.005419273742216198,0.0,0.0034720765453808756,0.007048518278721743,0.06094283604721988,0.17539342696117274,0.030042151432575596,0.010143709164991672,0.05102624066331437,0.05229667475374307,0.1110442056939165,0.1158717844016537,0.17624156266227428,0.013429687251155408,0.35115050477168885,0.22916624046535647,0.48243944120396937,0.1050096236582333,0.2251043956000154,0.2688846289085448,0.22964158602436285,0.3262550670260299,0.45467687520507916,0.048577544881904126
TTN,0.0019715782329996425,0.003240683413207011,0.004028319660864695,0.004253605789288392,0.0012839752726914,0.009760447188380055,0.0033286015948688725,0.00480339620328316,0.008926028448471677,0.0028080859520272813,0.0014572885310424478,0.03862610342630623,0.02230190622214544,0.0017497209129275044,0.005681199763339372,0.009613526502191447,0.0,0.002182237725406387,0.004964940960045293,0.002229881531359184,0.030426297461175127,0.6455435857403617,0.3224798159344871,0.00945566552797996,0.0037687105442018526,0.005376059629499572,0.004280123919657339,0.014144220287620775,0.11163998182764899,0.16775522360097006,0.48114304750373005,0.00514363006170125,0.006136831837179899,0.011206941828437723,0.006183471746993468,0.007412176612812294,0.010840843668347522,0.0053563465641183455,0.03977978344294983,0.0206990389181144,0.01215375306311149,0.0,0.10088257201469261,0.012993245631030768,0.027277910130407673,0.030583530513398353,0.013162136322827124,0.0055832950375415335,0.00675392918013865,0.008686801669483777,0.014516043655348145,0.010195835827726561,0.0075277516602483266,0.002090065419023007,0.010129766345704398,0.0049633352389005635,0.006493272717004665,0.02261758763284919,0.005931265683170589,0.006578364604474011,0.022044252047527964
VSIG4,0.0008984358261776155,0.0018592902163927943,0.0015363734516486338,0.001707813841123586,0.0005030195093248138,0.007619945603404052,0.004839297032325415,7.34022437850425e-05,0.0015339631631761206,0.0035053552857949276,0.0,0.026698271223020514,0.03089407366939617,0.0006978731392385189,0.0,0.012913345122449049,0.023378209172373675,0.09288146436261739,0.0024535053539566708,0.006565778170464664,0.02559509781430102,0.03954733014836201,0.01739709594404012,0.0468243698386518,0.04846037697189777,0.05946809655896563,0.014290364588534037,0.06693429022054999,0.04362380678783372,0.02216240351223316,0.01652438465623325,0.0011030296210984207,0.025200453409292094,0.035836886505360044,0.038599422558404775,0.07222038491393924,0.04227943629370936,0.03975082246516701,0.005468029442691687,0.003999523712881442,0.07196203114254103,0.0,0.021741018954033672,0.0562237585746404,0.019008275341065067,0.01493137428255607,0.025458807512394713,0.025015951088884505,0.18272742059436844,0.5820950022407729,0.08070494466206367,0.013373892655410828,1.781910155522217,2.2024229461156786,1.1039291733367718,1.614265197446596,1.4319200554458238,1.42960706238912,0.4085672558494902,0.5164461176839915,0.03041960293900386
OTOA,0.00018373989054268247,0.000645363991457095,0.0004862642312302116,0.0,0.0004905740725252504,0.0006637632792446597,0.0003167650180691449,0.0007215528723839434,0.0005156568763669152,0.0018913526202923097,0.0,0.00280739987120708,0.0009614070110573674,0.0,0.0,0.0,0.001106921688938228,0.0,0.0,0.00030757776228040526,0.003207064880341457,0.0035044541359962795,0.004104689401880945,0.0054192990963508195,0.001372215591601452,0.00341673248882594,0.001266859083226182,0.0027933221487480625,0.0038369773552145636,0.0,0.0,0.00026823541970368475,0.001294977150637714,0.0010587776045139264,0.0014154279790450717,0.005329117778644609,0.0,0.0044378193740279145,0.0,0.0,0.0019764691029284984,0.016357988257998383,0.0019176950676579989,0.0033835344155528184,0.001099974907758649,0.0012695182359267513,0.004086148574470019,0.0010685604365315577,0.005833717489521303,0.05956581633317159,0.018389756194082892,0.016010799210832902,0.13625509379147613,0.1110482979316842,0.41344390401196196,0.13485411963272653,0.2232976476157924,0.08114120675237098,0.028364925281260864,0.13795370879249252,0.0070897034112168845
SPAG17,0.004068649919346144,0.007371842555471103,0.0035087897175865796,0.4506211128646249,0.7640882119844913,0.8852595026400855,0.004753116454346195,0.006737651653288004,0.03815302578865329,0.027125352500844146,0.02236990942385052,0.001982397390385326,0.005132346217014409,0.020826135507876032,0.0,0.010512572456194406,0.005088950982333728,0.006348796204129273,0.014731936229451513,0.008810354296079535,0.0019814101649446086,0.0017818100467679914,0.0023630220313764893,0.0012899479532614052,0.0008883422072191924,0.000601592215350047,0.007125590198544565,0.0006079452124501972,0.002604059267946985,0.0,0.0,0.013172976276727321,0.001278191572820242,0.00028124943092929183,0.0004344953971960313,0.0013398304522293256,0.0,0.0008673506172006724,0.002662977935125616,0.0,0.008598521396254555,0.0,0.004928539901893613,0.011775507781038651,0.004009678770624888,0.008429678777047287,0.0014069644963411163,0.0025344660192048196,0.005942702818203318,0.0056559730775747425,0.0,0.009226709692465081,0.0007853340443212869,0.0011324861057102435,0.0022696218553630134,0.0016027179426746938,0.0009227626715552459,0.0015664338466530427,0.004510556821837345,0.000982418627725806,0.004595336540490655
